Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,current_vote,Some other party,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,,,,,,,,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,current_vote,Would not vote / Don't know,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,,,,,,,,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,historic_vote,Remain,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,21.1,38.3,12.1,0.5,3.3,4.4,1.6,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,historic_vote,Leave,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,38.3,15.5,1.7,12.2,1.4,1.8,3.1,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,historic_vote,Did not vote,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,10.4,19.4,4.1,3.1,3.0,4.5,1.7,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Conservative Remainers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,77.7,3.6,1.8,,0.8,,0.4,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Conservative Leavers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,62.4,1.1,0.2,14.3,0.1,0.5,2.2,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Labour Remainers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,1.7,68.3,7.1,0.6,4.0,,1.7,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Labour Leavers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,3.7,51.9,0.6,3.0,1.1,1.9,4.8,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,gender,Male,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,32.2,26.0,7.8,6.9,1.4,2.7,3.5,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,gender,Female,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,25.0,25.8,5.2,5.7,3.2,3.6,1.2,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,age,18-34,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,19.5,34.8,6.7,1.5,3.9,2.4,3.3,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,age,35-44,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,28.0,31.2,6.1,4.8,2.0,4.4,2.0,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,age,45-54,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,22.9,27.1,7.7,9.8,3.1,3.5,2.2,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,age,55-64,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,30.2,18.5,6.2,9.1,1.8,4.2,2.2,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,age,65+,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,43.1,15.3,5.7,8.8,0.5,2.3,1.5,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,region,North,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,27.3,34.0,6.5,5.8,1.6,,1.9,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,region,Midands,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,27.9,20.4,4.4,10.2,3.6,,2.3,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,region,London,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,27.4,37.1,7.4,2.8,2.7,,1.4,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,region,South,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,30.4,25.2,8.7,5.6,2.7,,2.9,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,region,Wales,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,24.2,29.1,2.9,5.5,,,2.2,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,region,Scotland,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,25.3,16.5,1.3,4.0,1.8,36.2,0.8,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,region,Northern Ireland,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,,,,,,,,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,class,ABC1,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,31.1,26.1,8.2,5.0,2.9,3.1,2.4,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,class,C2DE,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,25.6,25.7,4.5,7.7,1.8,3.2,2.3,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,total,Total,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),0.6,0.6,0.9,10.0,1.2,3.0,6.1,7.1,65.9,0.9,VI-2019-03-13.xlsx,VIturnout
,,,,,,,current_vote,Conservative,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),,0.1,,6.4,0.2,2.6,6.6,8.1,75.4,0.1,VI-2019-03-13.xlsx,VIturnout
,,,,,,,current_vote,Labour,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),0.1,0.5,0.3,4.1,0.9,3.5,6.5,9.1,74.3,0.6,VI-2019-03-13.xlsx,VIturnout
,,,,,,,current_vote,Liberal Democrat,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),,3.0,4.5,1.2,3.9,1.9,8.8,7.2,67.7,1.9,VI-2019-03-13.xlsx,VIturnout
,,,,,,,current_vote,UKIP,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),0.3,1.0,0.8,4.2,4.4,1.5,4.8,7.2,74.7,,VI-2019-03-13.xlsx,VIturnout
,,,,,,,current_vote,Green,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),,0.9,,5.8,5.4,8.1,2.2,12.8,64.9,,VI-2019-03-13.xlsx,VIturnout
,,,,,,,current_vote,SNP,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),,,,0.9,,4.0,3.8,2.3,88.0,,VI-2019-03-13.xlsx,VIturnout
,,,,,,,current_vote,Plaid Cymru,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),,,,10.5,,,,,89.5,,VI-2019-03-13.xlsx,VIturnout
,,,,,,,current_vote,Some other party,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),,,,14.2,,6.1,,4.6,75.1,,VI-2019-03-13.xlsx,VIturnout
,,,,,,,current_vote,Would not vote / Don't know,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),2.5,0.8,1.8,25.7,1.1,2.8,6.2,4.1,39.1,2.4,VI-2019-03-13.xlsx,VIturnout
,,,,,,,historic_vote,Remain,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),0.2,0.5,0.2,6.9,1.0,3.9,6.3,8.8,70.7,,VI-2019-03-13.xlsx,VIturnout
,,,,,,,historic_vote,Leave,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),0.9,0.2,1.0,10.7,1.3,2.3,5.6,6.0,68.3,0.2,VI-2019-03-13.xlsx,VIturnout
,,,,,,,historic_vote,Did not vote,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),1.6,4.3,3.4,24.4,2.1,2.7,8.0,3.8,23.1,10.5,VI-2019-03-13.xlsx,VIturnout
,,,,,,,historic_vote,2017 Conservative Remainers,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),0.4,,0.7,13.4,0.4,4.1,3.5,7.2,69.3,,VI-2019-03-13.xlsx,VIturnout
,,,,,,,historic_vote,2017 Conservative Leavers,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),0.6,0.2,0.4,6.5,0.5,2.0,4.5,7.3,75.1,,VI-2019-03-13.xlsx,VIturnout
