Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,historic_vote,Labour-leaning Remain seats,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,32.2,52.7,6.5,3.0,,2.6,3.1,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,Conservative-leaning Leave seats,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,47.2,32.6,6.2,6.9,,,7.1,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,Conservative-leaning Leave seats,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,45.8,29.5,10.8,8.8,,1.7,3.4,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,total,Total,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,91.2,8.8,,,,,,,,,13-10-21-VI-Tables.xlsx,V001a
,,,,,,,current_vote,Conservative,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001a
,,,,,,,current_vote,Labour,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001a
,,,,,,,current_vote,Liberal Democrat,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001a
,,,,,,,current_vote,SNP,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001a
,,,,,,,current_vote,Plaid Cymru,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001a
,,,,,,,current_vote,Green,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001a
,,,,,,,current_vote,Some other party,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001a
