Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,gender,Female,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,91.6,8.4,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,age,18-34,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,70.5,29.5,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,age,35-44,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,90.7,9.3,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,age,45-54,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,94.3,5.7,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,age,55-64,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,99.0,1.0,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,age,65+,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,98.1,1.9,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,region,North,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,89.3,10.7,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,region,Midlands,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,89.1,10.9,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,region,London,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,90.7,9.3,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,region,South,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,85.4,14.6,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,region,Wales,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,98.3,1.7,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,region,Scotland,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,90.7,9.3,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,region,Northern Ireland,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,85.3,14.7,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,age, Home Owners,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,73.5,26.5,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,age, Renters,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,75.1,24.9,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,Labour-leaning Leave seats,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,91.2,8.8,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,Labour-leaning Remain seats,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,84.5,15.5,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,Conservative-leaning Leave seats,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,89.3,10.7,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,Conservative-leaning Remain seats,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,90.2,9.8,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,total,Total,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,94.9,5.1,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001b
,,,,,,,current_vote,Conservative,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001b
,,,,,,,current_vote,Labour,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001b
,,,,,,,current_vote,Liberal Democrat,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001b
,,,,,,,current_vote,SNP,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001b
,,,,,,,current_vote,Plaid Cymru,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001b
,,,,,,,current_vote,UKIP,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001b
