Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,current_vote,Some other party,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,Remain,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,17.2,33.5,20.7,0.9,4.7,7.5,0.2,0.4,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,Leave,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,34.1,15.2,2.8,1.8,1.3,1.2,0.5,24.4,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Conservative Remainers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,60.4,3.2,16.3,,0.5,1.8,0.4,0.5,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Conservative Leavers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,56.4,0.9,0.6,0.2,,,0.7,27.2,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Labour Remainers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,2.2,61.1,13.9,0.1,1.2,8.7,0.3,0.2,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Labour Leavers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,1.5,54.2,3.4,2.6,,1.6,,19.7,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,gender,Male,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,28.2,22.6,12.8,0.8,2.9,2.3,0.1,15.6,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,gender,Female,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,21.4,25.0,9.0,1.9,2.8,6.1,0.6,8.6,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,age,18-34,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,19.6,34.4,10.4,1.6,2.8,8.8,0.2,4.4,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,age,35-44,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,23.2,28.9,10.6,3.2,4.6,3.3,,7.3,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,age,45-54,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,24.7,21.0,11.0,0.0,1.7,3.2,1.0,17.3,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,age,55-64,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,27.7,18.4,9.8,1.4,2.5,2.9,,15.4,,,VI-08-08-19-Tables.xlsx,VI_all_parties
