Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,region,South,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,2.5,1.4,0.8,6.8,1.0,3.1,5.5,8.3,70.0,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,region,Wales,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,1.5,2.4,,10.3,2.8,3.5,2.5,3.8,73.1,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,region,Scotland,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,0.8,0.5,,4.8,1.4,3.6,4.3,5.9,78.6,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,region,Northern Ireland,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,total,Total,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,29.1,29.6,7.2,5.7,4.0,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,current_vote,Conservative,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,current_vote,Labour,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,current_vote,Lib Dem,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,current_vote,SNP,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,current_vote,Plaid Cymru,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
