Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,historic_vote,2017 Labour Remainers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,2.6,71.2,5.8,0.3,3.5,1.3,0.4,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Labour Leavers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,0.7,50.4,1.5,9.1,3.3,0.8,2.7,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,gender,Male,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,23.5,26.8,7.5,10.7,2.8,2.7,5.1,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,gender,Female,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,22.4,25.0,7.1,6.4,3.2,3.8,3.1,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,age,18-34,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,19.1,35.9,9.0,4.7,4.6,2.4,1.6,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,age,35-44,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,22.0,30.6,6.1,6.0,3.0,4.6,2.6,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,age,45-54,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,18.6,27.8,5.8,12.7,3.2,3.7,3.8,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,age,55-64,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,24.4,19.3,8.4,8.1,2.4,3.5,6.5,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,age,65+,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,30.5,13.2,6.5,12.1,1.4,2.9,6.9,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,region,North,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,22.2,36.0,6.6,8.2,1.2,,4.2,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,region,Midands,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,21.4,21.9,6.0,9.4,2.4,,2.9,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,region,London,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,21.9,39.5,9.7,6.5,2.2,,1.8,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,region,South,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,26.3,19.2,8.5,11.1,4.2,,5.9,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,region,Wales,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,25.2,17.9,7.8,5.4,8.2,,4.0,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,region,Scotland,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,15.2,13.9,3.2,3.0,3.2,37.4,2.9,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,region,Northern Ireland,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,,,,,,,,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,class,ABC1,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,27.5,24.3,10.2,6.7,3.2,3.8,3.7,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,class,C2DE,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,17.6,27.7,4.0,10.6,2.8,2.6,4.5,,,,VI-09-04-2019-Tables.xlsx,VI_all_parties
,,,,,,,total,Total,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",Voting intention (Westminster),general election tomorrow,1,2,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),0.9,0.6,0.3,10.5,1.3,2.8,6.5,6.8,64.6,0.9,VI-09-04-2019-Tables.xlsx,VIturnout
,,,,,,,current_vote,Conservative,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",Voting intention (Westminster),general election tomorrow,1,2,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),0.2,,0.3,7.3,0.6,3.6,7.2,8.7,71.3,0.1,VI-09-04-2019-Tables.xlsx,VIturnout
,,,,,,,current_vote,Labour,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",Voting intention (Westminster),general election tomorrow,1,2,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),,1.0,,4.2,1.9,1.4,7.2,6.6,77.0,0.7,VI-09-04-2019-Tables.xlsx,VIturnout
,,,,,,,current_vote,Liberal Democrat,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",Voting intention (Westminster),general election tomorrow,1,2,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,Does not apply (e.g. not eligible to vote in UK General Elections),,,0.4,12.0,1.1,3.7,10.0,9.2,63.1,0.4,VI-09-04-2019-Tables.xlsx,VIturnout
